year,weight,equivalized_disposable_income
2021,1055.489123,915
2021,1169.604489,2307
2021,1062.088142,1086.8231
2021,2481.75598,4396
2021,1812.531029,749.5332
2021,2350.192876,1719
2021,2090.140292,540
2021,1790.645248,2557.6052
2021,2911.303145,3829.5643
2021,2322.251873,7107.5657
2021,1459.514938,8793
2021,1216.648166,4270.925
2021,648.6655427,-36.7696
2021,1991.457478,2390.5
2021,1209.399673,936.2094
2021,1364.157415,3081
2021,1563.116694,4782
2021,1254.23347,10286.6497
2021,1004.691206,1214
2021,827.2600344,2384.3641
2021,849.7947159,1256
2021,1016.698853,2350.4229
2021,1502.532619,1921.9162
2021,1501.323277,3178
2021,2202.072056,2486.6476
2021,745.4808677,14355.8144
2021,1707.089722,1924.7447
2021,1873.9041,2878.6684
2021,2900.06422,1904.6827
2021,977.4087224,3488.9277
2021,1360.653386,5789.5
2021,1159.52191,3392.5
2021,1908.601784,4340.2214
2021,750.0250021,4823.7615
2021,1228.809692,1731
2021,305.3871608,1709
2021,1519.529869,3242.5
2021,919.6888892,811
2021,305.3871608,927
2021,4523.972858,1760
2021,3768.417712,916
2021,4523.972858,5239.1073
2021,2513.965636,9195.4577
2021,1336.400527,24897.7225
2021,2735.166914,4187.4864
2021,2720.457626,6032
2021,1767.022013,887
2021,1828.390732,2446.5895
2021,1845.717389,2214
2021,1888.135391,1616.0034
2021,1471.89836,1475.0247
2021,1380.470116,1838.4776
2021,1047.590842,6095.5
2021,1116.721568,2927.7432
2021,936.0958914,191
2021,2379.491396,3629.5791
2021,893.1720773,1139.149
2021,1423.41927,5159.202
2021,1032.361542,2960.6522
2021,2648.674034,5502.0689
2021,1847.009051,1891
2021,1889.589315,741.0479
2021,1801.687306,2010
2021,1599.454237,2138
2021,1076.689771,731
2021,1186.59453,1479
2021,1373.356585,1303.1978
2021,1294.201751,3674.8339
2021,1435.157181,3087.9353
2021,1914.331831,1274.212
2021,1428.924496,2276
2021,1270.205026,1605.8395
2021,1792.470432,3745.5446
2021,2147.142092,7894
2021,1232.975514,1286
2021,1073.958857,898
2021,1306.713658,2649.5291
2021,906.8576023,1970.7066
2021,1365.102797,1325
2021,895.8340228,1557.0491
2021,1229.276954,2922.5471
2021,1012.049533,2199.1021
2021,1541.845102,2984.3235
2021,1611.998714,5571.4301
2021,1505.187554,2573.8687
2021,2540.731437,5939
2021,1572.155655,1300.7702
2021,1538.457795,1509.771
2021,2132.401902,3912.7028
2021,1846.74331,1561.5
2021,1193.664381,1221
2021,1177.189167,711
2021,1121.97044,3121.7329
2021,825.7404538,904.3896
2021,1264.580423,1844.0568
2021,1042.709469,1954.3307
2021,1316.448562,1843.5
2021,765.7605048,698
2021,1157.008712,2140
2021,675.7875799,4345.1712
2021,2133.718677,3335
2021,1720.484456,2259.2062
2021,1923.233773,3567.3537
2021,2608.177138,5068.558
2021,2212.253108,1658.7273
2021,1499.52712,690
2021,1039.280567,853.3237
2021,1018.48868,1068.4383
2021,740.2390753,3062
2021,866.6667927,3124
2021,1307.183232,2494
2021,305.3871608,1062
2021,1638.549839,2350.5547
2021,426.4699289,984
2021,603.8963065,2396.581
2021,686.7068378,1590
2021,1381.053995,4682.4611
2021,365.987434,3807.5766
2021,1632.053646,2869.4308
2021,2830.707903,879
2021,762.7119315,6026
2021,1896.151414,2631.5625
2021,2042.886703,1711.1984
2021,1332.052439,2221.7295
2021,1232.316262,1059
2021,1957.282863,5913.7988
2021,1083.300127,4792.5846
2021,1067.643106,529
2021,2401.746044,7244.0138
2021,2571.68952,2840.2535
2021,985.5268531,2452.2463
2021,1308.261026,1993.0131
2021,844.8447935,586
2021,1033.076991,1021
2021,1804.646945,1185
2021,3917.981288,3260.8743
2021,2961.258814,4847
2021,1884.874644,1226
2021,3598.756439,3460
2021,1127.510232,3191.1729
2021,1127.802913,2705
2021,834.800084,3157.9389
2021,1788.941745,3071
2021,1879.53347,3299
2021,1364.640853,174
2021,1020.961359,1147.6343
2021,1641.013467,2121.7622
2021,1578.537036,2080.193
2021,1310.457408,1209.1526
2021,1082.840049,859
2021,1541.616706,8252.0674
2021,883.9203792,2595.789
2021,2207.972567,4099
2021,1829.924202,693.6718
2021,2325.026405,3314.2095
2021,757.9853369,7030.5
2021,2000.926616,2674.2778
2021,2989.5531,5612.3065
2021,1681.511573,2453
2021,1173.684615,3541.1908
2021,1828.486528,2796.5
2021,1351.787906,844.2855
2021,1461.371286,1779
2021,1993.983391,3023
2021,1517.717586,6215
2021,801.0023726,791
2021,813.1242542,873
2021,1490.512007,3275.8854
2021,1707.529379,7518
2021,4120.049207,2672
2021,886.6918339,5218.5
2021,3534.350223,3731.4025
2021,1535.680742,3064
2021,1633.355072,1295
2021,1340.22388,1206
2021,1934.381895,3675
2021,1360.327187,1141.2703
2021,835.9131191,1122.8856
2021,1297.903736,3528.5
2021,959.4408466,1897.1675
2021,1167.978326,2965
2021,766.7439595,2802
2021,916.0669249,569
2021,1904.712475,1833.6645
2021,2155.220179,1752
2021,1583.856035,1339.9674
2021,1909.733225,1263.5998
2021,1281.203256,955.2482
2021,1809.887818,1351
2021,1518.565966,732
2021,1018.48868,1393.7075
2021,1270.975803,977
2021,384.1417929,4378
2021,895.7355968,500
2021,1018.48868,1633.4167
2021,1294.765506,2883
2021,750.8384711,2800.1429
2021,305.3871608,4214
2021,705.049009,669
2021,626.3790746,997.7277
2021,305.3871608,2835
2021,1253.429133,1876.6614
2021,2092.839399,5843.3621
2021,2187.34281,4455.412
2021,772.578787,1327
2021,906.6518254,2636.7714
2021,1975.380962,602.455
2021,549.4468318,4160.8753
2021,2439.469012,1516.5
2021,669.5930318,2758.0022
2021,571.4498538,3519.5272
2021,1828.394111,3376.3444
2021,1569.305718,2023.5
2021,1296.157586,780.0002
2021,887.1264349,1104
2021,1644.102833,2891.3596
2021,1424.649474,956
2021,2163.901413,988
2021,2907.191453,2145
2021,1991.882633,5359
2021,1223.024797,1263
2021,1313.230476,873
2021,2056.341937,2004.5601
2021,1811.487986,5116.6247
2021,1697.349225,5406.8853
2021,1069.635731,2360
2021,871.1841688,997
2021,1651.040435,6445.9854
2021,1615.017921,3183.5094
2021,2241.608529,3971
2021,2611.866104,827.3452
2021,2830.516472,2376.5859
2021,1963.796368,3732.1096
2021,2168.78964,1042.1172
2021,1424.375392,847.821
2021,1442.229754,3013.5
2021,1915.340997,1369.8152
2021,1447.303166,6578
2021,1847.434664,2557.0843
2021,1879.077933,4143.6457
2021,1943.711403,4744.6865
2021,1952.993023,1210
2021,1645.547787,853
2021,2464.489064,6655.5
2021,2611.413895,8907.9373
2021,1336.174674,5398.8024
2021,1384.031899,4128.0544
2021,1720.390621,4752.7474
2021,2120.571735,1705.4927
2021,1507.46201,5883
2021,1715.017239,4520.5337
2021,1745.639683,6455.3534
2021,1260.116417,787.717
2021,1708.422988,2011.0117
2021,2398.774694,3069
2021,1430.858338,2637.5083
2021,1771.016497,2937
2021,1315.703686,4273.7534
2021,1325.252168,3651.5
2021,1860.901051,3942.5
2021,384.1417929,2665
2021,384.1417929,930
2021,2342.762602,1345
2021,1350.349827,797
2021,3237.097135,3154.5
2021,1003.164942,1622.9381
2021,1697.499542,2505.5
2021,1827.040935,1596
2021,4077.095272,2533
2021,2054.232629,2123.5
2021,1565.962981,790.9699
2021,1443.834286,1536.543
2021,2588.826301,2207
2021,3271.696599,3395.2456
2021,3565.710113,3020.1193
2021,2622.372216,3962
2021,1046.154557,3705.9466
2021,1231.18845,6775.2054
2021,3371.061783,4152.3031
2021,3049.55096,10734.0962
2021,1411.84066,2865.9038
2021,2533.227372,3211.2222
2021,1533.091805,876
2021,1994.534708,3712.3106
2021,2624.88206,3321
2021,2777.348979,2826.5
2021,3611.131341,6938.8388
2021,2768.243725,2946
2021,2848.366304,5277.1379
2021,2283.749952,2800
2021,1537.544648,1530.1791
2021,3523.59785,804.6875
2021,1111.189575,1168.1404
2021,825.3545114,2805.345
2021,2010.258137,3091.4708
2021,2141.563375,2320
2021,1250.136223,4503.8881
2021,2244.545858,3331.5
2021,2981.290747,2808.34
2021,1501.464339,1764.3824
2021,1386.210658,2320.0173
2021,1473.889559,2705.3905
2021,1383.704682,522
2021,1305.650027,2006.0619
2021,2415.909697,5139
2021,2462.241771,5100.5
2021,2221.72588,3327.2696
2021,2062.176282,6390.124
2021,1619.359582,2560.4337
2021,384.1417929,723
2021,384.1417929,1858
2021,551.8765382,7222.5
2021,1146.512907,2527.1996
2021,1737.757837,2723.9386
2021,1495.527602,3345.3222
2021,571.4498538,1931
2021,1161.698227,2743
2021,1388.754086,2494.6727
2021,2350.893036,7875
2021,1731.942494,258.0756
2021,1883.646145,1585
2021,1555.210496,2651.1924
2021,1789.212007,1704.1273
2021,538.4102282,2615
2021,2355.648279,964
2021,1756.279618,1520.2796
2021,1412.320164,7109.644
2021,2856.194877,3078.4316
2021,2043.640992,1478.5603
2021,1840.91989,1617.1532
2021,1342.790328,3499.32
2021,2392.031653,3143.7967
2021,1630.638861,4104.0478
2021,4468.245205,4578.965
2021,3066.583376,1209.7128
2021,1937.54211,1769.1812
2021,1354.800776,3785.1426
2021,1400.890162,5689.3812
2021,1032.489151,1628.4669
2021,1795.732331,1933.937
2021,1732.773084,1851.5623
2021,2425.836817,3677.7212
2021,2343.63249,7384.8381
2021,1753.378252,1957.2716
2021,3520.907326,3147
2021,2319.145714,4424
2021,1475.061618,3155.8176
2021,1222.88019,3609
2021,1164.503736,1366
2021,2246.635394,3586.653
2021,991.9274983,3223.5
2021,2097.578885,3655.7819
2021,2158.060065,8996.8492
2021,1672.538587,40.3051
2021,815.4829776,3003
2021,916.3891661,9062.5
2021,1566.131755,1141.9775
2021,384.1417929,1951
2021,991.432051,3685.2268
2021,1015.645495,1674.4289
2021,2107.255426,-282
2021,868.2499833,1062
2021,1018.48868,99.7021
2021,1357.026841,2974
2021,1672.868606,2508.0096
2021,2247.009397,1749
2021,571.4498538,107
2021,3768.417712,987
2021,1018.497507,1882
2021,2118.99235,1442
2021,1474.724164,868
2021,2016.566359,3934
2021,2967.858731,1876.9657
2021,1641.910787,2014
2021,2168.045779,2618.4164
2021,1271.695655,1364.7161
2021,2706.999021,2735
2021,3038.279167,6926.8914
2021,3277.43714,2968.7351
2021,2291.83974,4868.2175
2021,1175.44032,977.2216
2021,2477.824261,3279
2021,2732.990296,2916.8155
2021,2169.423114,2346
2021,2215.789053,1683.6212
2021,1741.18284,926
2021,3725.539151,6871.5
2021,2571.990567,3035
2021,1569.592714,212.132
2021,1752.65719,2710.3403
2021,545.1638566,2014.5472
2021,1672.114159,2963
2021,1599.232046,864.7916
2021,2122.561887,1864.264
2021,3526.662381,3862.9243
2021,611.8805855,6617.1053
2021,1285.448588,7412.6001
2021,2128.57498,2911.5774
2021,2899.108586,5574.5
2021,2141.451281,1988.9717
2021,2690.390634,6965
2021,2960.867422,4065
2021,1711.940237,-252
2021,797.0879629,10033.8452
2021,1196.636215,1314
2021,2055.622596,2061.5
2021,1150.564625,2030.8107
2021,690.8249549,8598.4185
2021,1232.638853,1312.3902
2021,1194.544301,10156.1747
2021,1680.850318,4568.6169
2021,2527.802405,5181.7187
2021,1597.376764,1548
2021,1594.42194,7285.5
2021,2458.850287,3903.5
2021,2191.358411,2007.4469
2021,1699.774646,5440.4796
2021,1052.892217,2985
2021,1477.452205,916.4104
2021,1682.039512,3307
2021,384.1417929,5293
2021,1015.489312,905.8038
2021,2412.501268,2655.5
2021,510.287315,411
2021,384.1417929,60
2021,866.6667927,1317
2021,1438.123017,1895
2021,1419.549148,799
2021,550.7796415,1071.9739
2021,571.4498538,8431
2021,571.4498538,2252
2021,2878.024779,4152.3031
2021,1922.247515,6636
2021,1884.283568,2686
2021,1558.445319,3050.7188
2021,4089.218724,2772
2021,1358.044099,2085.965
2021,1574.672292,2285.1524
2021,1787.81043,1939
2021,838.3685751,3202.5619
2021,951.749639,4118.897
2021,1859.531867,3004
2021,2919.57218,2562.8578
2021,2034.717437,674
2021,4996.409428,5573
2021,2081.861746,7126.2344
2021,2049.952045,6080
2021,649.9429077,1367.1654
2021,2051.686716,3086
2021,2220.835809,4971.5
2021,3558.592935,3500
2021,2492.731193,2170.2597
2021,2451.55675,1147
2021,1568.936732,1082.5805
2021,976.2798866,3744.1165
2021,1482.186359,3358.7572
2021,1474.400723,3392
2021,2013.647399,6016
2021,2265.800232,1476.5
2021,3298.321369,4136.7258
2021,2293.732835,7786.1457
2021,1789.461692,3290.1679
2021,2469.590164,1700.8739
2021,1633.549254,2358.9082
2021,682.6379132,294.1564
2021,1194.990456,10460.5
2021,1205.803033,2415
2021,1229.276073,2259.2062
2021,1108.526751,2273.028
2021,1613.03026,1941.0516
2021,1336.147027,3307
2021,1594.212457,1914.1381
2021,1562.166036,805.3946
2021,1018.026221,4405.2752
2021,635.6100035,2881.4601
2021,1442.450899,1620.6222
2021,1974.360809,4120
2021,1544.19607,1141.9775
2021,693.9494789,8297.5
2021,621.729753,3602
2021,4523.972858,7074.4719
2021,2814.756429,2494.5
2021,1872.76135,6672.4371
2021,1489.925459,1494.1166
2021,1636.081831,8965.6723
2021,2059.967193,8139.5062
2021,1713.52654,2284.662
2021,2270.964759,7017.3277
2021,4160.572392,4219.3062
2021,3003.692134,1900.2106
2021,2851.741726,3649.5
2021,3668.547418,4716.3743
2021,1821.459479,1115.1074
2021,2284.452236,3939.2919
2021,2512.896514,3638.7715
2021,2185.864659,1445
2021,1366.2547,762
2021,1383.163834,1102.3795
2021,2054.315637,2224
2021,1356.062218,1280
2021,3805.171059,3312.5
2021,1769.331672,830
2021,2032.065984,3310
2021,1490.870136,2460.0245
2021,1172.750089,642
2021,1642.017868,5587.5959
2021,1411.931801,2331.3404
2021,1613.459184,1414.5
2021,1442.984375,1158
2021,1571.636721,2225
2021,1384.795939,5250.4233
2021,384.1417929,3970
2021,2153.791419,3814.732
2021,562.36659,1528.5
2021,2284.324679,3211.5
2021,1472.617289,5949.5945
2021,832.3406099,1788.9802
2021,1767.651836,661.8519
2021,2076.295067,3657
2021,1865.444554,2422.5
2021,1904.667457,534.4202
2021,1457.18625,2389.0754
2021,1927.151618,4313.5
2021,1610.300058,2285.7087
2021,1828.757064,1129.8745
2021,1108.660777,873.984
2021,2569.394342,10971
2021,1921.955065,3362.5
2021,1520.531057,2268.4092
2021,2152.164328,2029.9635
2021,751.378485,834
2021,950.7080631,1184
2021,1098.275673,3816
2021,1037.670173,3165.01
2021,1058.495917,1230.5
2021,585.8716848,1008.3343
2021,623.4165717,3141.9402
2021,622.546591,1406
2021,924.382287,2806.2653
2021,544.4564712,3363.707
2021,709.8106959,1442.221
2021,868.3749257,2044.5
2021,1239.360668,4388.4394
2021,654.0434905,1533.0075
2021,239.8270819,1059
2021,665.8533105,3569.7567
2021,857.9336794,3710.6302
2021,1188.377364,1831.5
2021,504.2386403,886.7119
2021,484.249922,1239
2021,659.0714338,2134
2021,954.3840361,4838.7317
2021,180.4935196,2188
2021,451.1385489,2060.5092
2021,473.1833475,1014
2021,1472.992164,3846.4841
2021,935.186941,1069.83
2021,379.4943824,1308.8531
2021,1173.080262,2298
2021,969.9863488,4088.7946
2021,1160.357108,4195.0271
2021,874.2137133,862
2021,705.520175,2076.0655
2021,1054.658168,2765
2021,868.5534087,3002
2021,1004.783235,4359.5719
2021,690.1395038,2829.8413
2021,532.9299573,2593.6677
2021,745.4676723,2213.5609
2021,950.6910404,4420.5
2021,733.6309542,1177.3328
2021,654.4357053,1157
2021,1118.461547,1977.4247
2021,773.9448587,2476.5
2021,670.7805415,1579.053
2021,669.6028315,5120.5195
2021,694.8859134,1079
2021,783.4725484,9836.3165
2021,1420.681916,633.7017
2021,654.3087843,1450.276
2021,1170.318922,5770.5
2021,716.9366592,2201.2234
2021,793.9949192,2675.6921
2021,596.3247324,3042.6805
2021,796.092213,4685.1974
2021,760.4113724,2534.5
2021,597.2517562,2517.3001
2021,761.6032924,2419.0123
2021,820.5794916,6082.3851
2021,1132.583364,4189.8309
2021,769.3364909,2270.5199
2021,942.7157402,3254.5235
2021,1232.34984,3043.5
2021,722.770514,1827.871
2021,1081.790921,2417.5
2021,798.4840374,1985
2021,637.4153802,2701.1479
2021,805.189174,3555
2021,617.9836642,3896.8655
2021,609.8231776,4436.3879
2021,744.283453,3288.5871
2021,533.2132966,1581.7979
2021,726.097131,2098.7734
2021,463.9493612,884.5
2021,632.2199995,452.5483
2021,392.1494499,1585
2021,446.8397826,3203.1393
2021,578.1989923,2055.5594
2021,300.0306122,8825.3762
2021,988.5690061,5020.4581
2021,439.6939332,1779.7878
2021,741.7952912,844
2021,1095.434837,3974.5
2021,751.9472785,1262.8927
2021,1393.039318,5986.5
2021,1267.750521,2121.5
2021,541.9074881,2104
2021,992.5661461,2005
2021,697.1492174,1439.6694
2021,656.1323902,1119
2021,493.4453522,641
2021,548.0709486,6226.7823
2021,488.999596,1591
2021,898.5032984,1637.6593
2021,850.1820643,4331.2817
2021,755.5242905,2291
2021,719.4490844,958.8368
2021,709.0151618,1303
2021,891.3858261,1921.2091
2021,1414.370536,2098.6929
2021,911.0786579,4980.8602
2021,208.3607033,294.1564
2021,744.8783735,2681.3489
2021,494.4833415,1005
2021,498.8241385,1085.4089
2021,575.0418573,1362
2021,401.3653362,4220.0133
2021,725.638524,1585.3334
2021,654.7042557,926
2021,813.2391405,9640.7834
2021,977.5789506,3688
2021,693.0886964,1071.2668
2021,683.3922311,2246.4782
2021,596.2496868,2815.6992
2021,1041.37375,3392
2021,639.3191633,2990.3546
2021,573.0390629,1802
2021,514.9388076,3636.6502
2021,571.5028225,3951
2021,1094.926727,3504.5
2021,943.3148149,1794
2021,962.1694482,2912.5
2021,787.6470075,3918.0787
2021,830.0993369,3174.9094
2021,820.3985366,4055.5
2021,1290.406844,3136.5
2021,580.5196533,-5787.669
2021,677.5243036,1068
2021,747.5722748,2087
2021,746.7888085,1014.9818
2021,680.3749136,607
2021,673.402089,6512.4535
2021,705.2287862,1558.2684
2021,872.1115642,2136.1696
2021,525.8204689,2522.957
2021,641.1032337,8943.733
2021,544.4073752,1092.48
2021,1590.452932,3496
2021,992.714322,5938.9899
2021,662.8355407,1587.4547
2021,460.7581783,690
2021,509.446487,1195
2021,781.5227965,2742.8672
2021,180.4935196,1568
2021,1472.992164,1817.0288
2021,702.7291544,2068.9944
2021,840.6966736,2266.9843
2021,704.6053702,1682
2021,758.74158,2436
2021,871.3875025,1907.7741
2021,545.6729492,2019.497
2021,797.7833574,2314.3605
2021,959.1643011,1053.6642
2021,652.9509236,2639
2021,711.3299004,1977.7777
2021,1251.652709,2860.1932
2021,773.1438357,1350
2021,1129.418258,1569.0699
2021,519.1294058,1315.9257
2021,507.1270765,3271.076
2021,773.3320073,1687.8639
2021,694.6933296,3454
2021,464.8266757,2241
2021,858.5070341,2480.5306
2021,1046.765455,2743.5
2021,983.8031491,3242.7458
2021,1188.531764,1741.5
2021,1005.218024,2979.5
2021,843.7943328,5456.0359
2021,603.9716326,2684.8844
2021,406.3920776,1940.301
2021,669.0587935,2933
2021,663.5803052,5007.5
2021,597.666131,1438.2552
2021,609.5774818,4203.0427
2021,927.8584753,4815.3972
2021,1408.346434,1311.1625
2021,1048.541397,2206.1732
2021,216.2885635,3392
2021,500.9990641,1203.4957
2021,710.4015341,6032.1556
2021,456.9292316,2508.1078
2021,296.7836406,4854
2021,1002.272861,2341.1553
2021,830.5989534,5555.0309
2021,733.1776263,37
2021,1272.316382,1476.439
2021,904.0928638,2540.3412
2021,1241.918151,2773.0133
2021,1107.494675,1036
2021,684.9454468,837.9215
2021,991.9541767,6977.8554
2021,1389.425174,1680.6666
2021,569.9905221,3432.9247
2021,1121.604221,2308.5
2021,678.4083826,1063
2021,892.0924328,1424.8202
2021,1005.230223,9101.8785
2021,1214.834081,7452.9055
2021,1261.986402,3025.8928
2021,923.7139727,4208.6996
2021,1842.893128,6753.3725
2021,833.0619456,2075.5742
2021,760.8971117,2641
2021,987.6583225,1465.5
2021,947.8314457,7103.1404
2021,1677.405679,3973.5
2021,656.2379853,1654.1085
2021,1274.129035,4874.5
2021,982.816604,943.9876
2021,534.1534926,1044
2021,1090.504843,2617.7061
2021,246.7564499,5120
2021,1611.15845,3603.5
2021,886.0496074,5218.0917
2021,1189.530633,4029
2021,1106.113248,2585.9519
2021,1359.266069,1076
2021,1050.968961,3432
2021,951.1367806,1080.4592
2021,1189.045389,9535
2021,980.2694356,931
2021,636.559237,1195.0105
2021,710.8647387,2738.6246
2021,1179.301739,4249.0046
2021,1946.54122,3566.5
2021,988.2468177,-574
2021,873.3477861,1357
2021,1545.162958,5985.9676
2021,1140.786559,2714.701
2021,591.2238934,1575.4339
2021,566.2394912,826
2021,625.7969454,1096.7226
2021,561.439623,1350.574
2021,851.3604409,4713.6313
2021,789.1987283,3530.5
2021,1123.404016,12450.0291
2021,2229.831579,2166
2021,1060.01299,2152.433
2021,2928.352706,2698.3195
2021,1254.011552,3718.7131
2021,1432.448646,4614.5789
2021,2012.982248,8704.71
2021,1056.526731,1213
2021,1016.183365,2008.1833
2021,804.444762,2396
2021,603.5629098,1314
2021,985.3827667,1640
2021,1053.859647,1697.4098
2021,992.6172203,3669
2021,741.8352291,2153.1401
2021,1387.896593,3309.9491
2021,1882.229311,1073.5
2021,1844.147452,3818.0173
2021,1197.833243,1292.5912
2021,1115.690107,1123
2021,1136.357504,13.435
2021,1092.767147,2087.3792
2021,1169.031504,4332.4364
2021,891.8707964,3928.8686
2021,728.7137257,3964.0406
2021,782.0498844,2535.6849
2021,799.469224,5248.1465
2021,655.249193,3378
2021,524.2890503,928
2021,302.2179376,547
2021,648.4494583,4001.0374
2021,1003.235946,2185.6671
2021,1469.299258,1686.0654
2021,623.2058841,3110.7633
2021,885.628244,5106.7252
2021,896.5770543,2135.4625
2021,1194.365624,2875.0962
2021,1203.938682,5759
2021,892.2563005,4782.5
2021,1008.087701,4569
2021,2705.530781,3390.7781
2021,1154.815956,2947.2211
2021,1835.154802,2906.5
2021,1696.057399,2540
2021,1602.762816,3083
2021,1852.983234,6007.3296
2021,992.6862245,973
2021,1109.226246,479.4184
2021,734.9077465,2353.9585
2021,872.9181645,5642.7121
2021,1843.064155,4561.5458
2021,951.4018036,3612.4806
2021,617.7455445,2397.092
2021,1583.7487,1397.9501
2021,1027.684519,2172.232
2021,1383.580417,1584.6263
2021,1023.685975,1230
2021,628.6683761,4958.9399
2021,795.5279527,2630
2021,1342.75661,11789.5914
2021,292.8933427,6934.5962
2021,714.7466252,1581
2021,1494.463726,2837.6766
2021,1084.47339,3545.4334
2021,911.4637028,1857.5695
2021,804.115831,906
2021,1248.282995,2130.4225
2021,1067.182592,1236
2021,601.5743426,1684
2021,962.9831851,2958.9201
2021,577.345003,1279
2021,1217.667294,2184.6384
2021,1020.368837,3589
2021,630.7938401,3315.1452
2021,1034.847731,4443.459
2021,1834.714576,2581.3169
2021,1553.777178,1886.2033
2021,1536.026203,2322.5
2021,1514.808842,2100
2021,1405.734077,2092
2021,933.8707313,1646.603
2021,742.6892545,3993.7391
2021,1242.400209,2263.7904
2021,439.7632348,2496
2021,982.736224,5275.0166
2021,302.2179376,0
2021,982.6172682,4372.7483
2021,409.7997061,2592.8801
2021,903.7595853,1446.8398
2021,672.6814497,655
2021,1354.527337,3052.4509
2021,2003.967797,2146.0691
2021,1528.905772,4725
2021,1070.674341,2072.5
2021,703.9411,965.2008
2021,644.0964055,982
2021,911.4952738,2662
2021,1051.777535,883.8835
2021,1213.186975,2809
2021,1586.658492,3086.5
2021,1638.999471,2895
2021,740.2645157,2209.0016
2021,945.2140748,3787.971
2021,763.9207459,2686.2987
2021,1144.51569,2323.2575
2021,1118.718328,2105.764
2021,904.4640419,2811.4566
2021,1453.824089,3410.5
2021,732.6532253,1749
2021,924.5887189,5308.2506
2021,627.96212,726
2021,638.1194414,803
2021,1280.820067,1922.5
2021,1437.49539,1796.1367
2021,884.8064233,1243.8008
2021,539.0529344,1340
2021,1517.27192,2464.1309
2021,1469.030518,1740
2021,573.5473693,1815.1892
2021,1666.673145,5061.4623
2021,1334.863378,2533.5636
2021,1213.856104,1870.5
2021,582.4823591,1045
2021,587.2592221,1135
2021,768.1949515,3350.941
2021,552.9851815,1287
2021,723.8779446,3191.5
2021,728.4587718,6212.2889
2021,459.5019721,7292
2021,1414.442931,1349
2021,751.3973139,-1140
2021,1133.314168,3039.7492
2021,966.3855986,4984
2021,598.8789941,5979.5
2021,581.5527349,1868.1761
2021,501.9531851,6320
2021,575.7806023,1379.8671
2021,832.8602951,2771.1515
2021,719.1411646,2471
2021,658.0558939,1076.8903
2021,718.2238198,2024.4467
2021,210.2511782,2235
2021,708.6978399,862
2021,744.7730155,981
2021,259.4054275,1802.5
2021,659.628708,2536.392
2021,908.0831194,1123.5236
2021,1022.767744,4321.4668
2021,1233.324752,1588.8689
2021,1212.691425,5039
2021,1394.86096,2423.962
2021,1876.454117,2332
2021,1565.029507,2078.8939
2021,793.1865183,4739.0296
2021,476.166462,4487.2996
2021,1114.823444,2652.5
2021,648.5743289,1145
2021,662.4803364,1146.2201
2021,687.5598849,1471
2021,1072.419633,2258.0169
2021,1261.552688,2357.8985
2021,672.0846275,672
2021,1077.562985,2209.6824
2021,1114.686594,3741.5
2021,1176.041849,4897.5
2021,620.6991484,1309.4304
2021,1490.482432,2780.5189
2021,1238.619587,6552.7585
2021,513.0226915,1987
2021,555.3079015,5938
2021,632.2359359,3437
2021,564.8808874,2433.1544
2021,483.6421502,576
2021,586.5957914,3742.7162
2021,762.3659824,866.9129
2021,809.9625769,677.4083
2021,1694.118261,5198.4108
2021,1016.702667,2405.8186
2021,1339.193368,3634
2021,1444.712019,3217.5731
2021,1489.701676,3115.5
2021,638.4403568,2786.8697
2021,554.5410887,2164
2021,644.3189841,1889.6674
2021,604.6201694,1233
2021,531.8939062,891.6617
2021,714.904553,4253.9544
2021,584.9145251,2482.6519
2021,609.015059,3594.9309
2021,467.0517636,1326
2021,818.1283514,1500
2021,1104.21194,2857
2021,1235.863754,3853.2357
2021,621.5430474,1306.7333
2021,969.9277932,2402
2021,774.1882308,950
2021,741.1542445,1977.4247
2021,372.9342499,301
2021,490.551793,4466.7935
2021,656.5610412,4507.4658
2021,467.8017887,2445
2021,379.2013971,3945.6117
2021,432.5460243,1854
2021,780.439959,4205.5
2021,228.5054564,1179
2021,453.0049357,3709
2021,772.7604902,3023
2021,1086.283944,3255
2021,1088.033209,3178.5
2021,1403.977845,4446.7518
2021,1735.208193,2818
2021,1501.708256,4774.6867
2021,561.4181525,3952
2021,1167.333171,725.3805
2021,835.6686055,1038
2021,718.3056412,854
2021,996.1206032,3136.744
2021,1281.940088,2726
2021,349.3494873,5722.6152
2021,304.8373552,1752.2106
2021,1110.499412,3117
2021,735.5629825,5475.0126
2021,1264.621426,2997.0252
2021,1688.674802,1008.0536
2021,724.8885417,1195
2021,717.5867304,1516
2021,1055.830862,3700.5
2021,773.5185709,1613.6177
2021,699.2742636,17068.1435
2021,797.6604384,1070
2021,672.7301568,1759
2021,692.735066,1173
2021,485.0002404,6353.3544
2021,1357.538839,2197.6879
2021,1265.079653,3887.8767
2021,973.2097399,1503.309
2021,1555.886715,2753.9608
2021,1016.363069,992.7779
2021,818.2700043,1772.6141
2021,1349.41451,2264
2021,686.9568252,4184.0574
2021,607.2476603,3186.9303
2021,783.0567707,1245
2021,627.5385645,1125
2021,691.9606331,3111.2698
2021,936.8702934,1918.9935
2021,1318.050137,2113.102
2021,632.6168269,1702
2021,640.8722534,1522
2021,800.4800888,1471.4892
2021,1250.883884,6971.5547
2021,712.1542727,831.5576
2021,546.9450271,1686.4497
2021,717.977264,1136.8027
2021,579.0016624,1331.4821
2021,941.054925,866.6028
2021,754.0031033,14
